date,constraint_id,shadow_price,flow_mw,limit_mw,cause
2025-06-29,CORYCELL_138KV,23.469861009268303,1276.3094859616926,2310.7463249328316,Outage
2025-06-29,LAMAR_345,27.27544251506184,1327.3130750372684,2319.072500650414,Thermal Limit
2025-06-30,DCKT_NORTHSOUTH_345,203.02296010060365,1591.8189321610398,2411.6811553167668,Thermal Limit
2025-06-30,CORYCELL_138KV,82.85135671733684,1798.138553906635,2665.183045996625,Outage
2025-06-30,LAMAR_345,54.63139283101545,865.9098121458846,2267.6192598717575,Thermal Limit
2025-07-01,DCKT_NORTHSOUTH_345,40.22681449916377,1364.383849366711,2648.0452365940873,Planned Maintenance
2025-07-01,CORYCELL_138KV,112.57128300724358,1276.0748435499827,2242.82801286496,Outage
2025-07-01,LAMAR_345,173.0658023597775,812.5121297416467,2597.1033320381325,Outage
2025-07-02,DCKT_NORTHSOUTH_345,121.82914234866499,1738.9628685378773,2659.3009238947743,Wind Curtailment
2025-07-02,CORYCELL_138KV,19.238104322897154,919.9601812888319,2697.6486185701233,Planned Maintenance
2025-07-02,LAMAR_345,114.20051802880066,931.9602109330557,2457.199879008415,Planned Maintenance
2025-07-03,DCKT_NORTHSOUTH_345,78.8897008319322,855.5431807594588,2330.1004906472112,Outage
2025-07-03,CORYCELL_138KV,154.98612988525636,1030.4848788866564,2640.6689633343312,Outage
2025-07-03,LAMAR_345,122.3193385205499,1003.338723787673,2324.6415200122387,Planned Maintenance
2025-07-04,DCKT_NORTHSOUTH_345,212.89411573655613,1200.0457115017691,2203.66214332698,Thermal Limit
2025-07-04,CORYCELL_138KV,137.62365157756193,1558.1609533886842,2684.280514086938,Planned Maintenance
2025-07-04,LAMAR_345,144.65859805184593,862.4383617727509,2387.868650829922,Wind Curtailment
2025-07-05,DCKT_NORTHSOUTH_345,121.64730853851002,1789.3171242010044,2499.5836364391394,Thermal Limit
2025-07-05,CORYCELL_138KV,78.7561248947533,1175.5654076600392,2742.9108324813897,Planned Maintenance
2025-07-05,LAMAR_345,144.27364737307937,1497.598430732714,2195.057634863959,Outage
2025-07-06,DCKT_NORTHSOUTH_345,83.24688481388993,813.8058790423675,2490.028727511908,Planned Maintenance
2025-07-06,CORYCELL_138KV,162.0563702650679,1220.679102328622,2491.135214153667,Outage
2025-07-06,LAMAR_345,63.55351964734488,802.3585486911736,2703.3239140587793,Planned Maintenance
2025-07-07,DCKT_NORTHSOUTH_345,90.37058050390287,990.2770146137991,2338.8812806265596,Outage
2025-07-07,CORYCELL_138KV,134.64790694127532,1315.0279950420163,2380.8498627577515,Planned Maintenance
2025-07-07,LAMAR_345,143.84079898963333,1415.3505352422121,2463.505213291334,Thermal Limit
2025-07-08,DCKT_NORTHSOUTH_345,152.06563655792067,975.8678896795475,2217.039987571343,Outage
2025-07-08,CORYCELL_138KV,158.56487608627742,1656.9987192580002,2429.462976102873,Thermal Limit
2025-07-08,LAMAR_345,80.2528073308736,1017.3542153486952,2405.257255961187,Thermal Limit
2025-07-09,DCKT_NORTHSOUTH_345,197.97816356512843,933.2218559806158,2238.1761325116395,Thermal Limit
2025-07-09,CORYCELL_138KV,21.136389692167285,1183.4381896753505,2683.115763158384,Thermal Limit
2025-07-09,LAMAR_345,53.62813729375837,1434.1429632100962,2401.723633204586,Planned Maintenance
2025-07-10,DCKT_NORTHSOUTH_345,29.37886801136016,1937.2370888827104,2314.2461373629367,Thermal Limit
2025-07-10,CORYCELL_138KV,152.66507933906937,1281.5230890804228,2191.2619656215347,Outage
2025-07-10,LAMAR_345,71.10137347742156,1289.8958798284275,2162.823456059198,Outage
2025-07-11,DCKT_NORTHSOUTH_345,55.82646898704352,868.233490634,2772.1588253730088,Planned Maintenance
2025-07-11,CORYCELL_138KV,113.53683495259581,1680.692624133199,2796.6074066399005,Wind Curtailment
2025-07-11,LAMAR_345,141.90474195816287,1009.0504521401998,2728.5477686622353,Wind Curtailment
2025-07-12,DCKT_NORTHSOUTH_345,141.94544829702676,1656.5240992271847,2421.042002498314,Outage
2025-07-12,CORYCELL_138KV,129.27776853647862,1847.2094093894325,2665.5410318684603,Planned Maintenance
2025-07-12,LAMAR_345,218.3572038040441,1683.4538764050653,2683.997539013846,Planned Maintenance
2025-07-13,DCKT_NORTHSOUTH_345,191.34402931679807,1538.8214334740471,2309.8664474484076,Thermal Limit
2025-07-13,CORYCELL_138KV,63.96634204888675,1494.503739811924,2510.220335118223,Thermal Limit
2025-07-13,LAMAR_345,170.5368332285738,1321.6778262767216,2769.7754117311433,Outage
2025-07-14,DCKT_NORTHSOUTH_345,131.70593050585668,966.2240993838335,2296.0474601395376,Wind Curtailment
2025-07-14,CORYCELL_138KV,29.45640501269362,1695.6644004900152,2564.0204619390065,Wind Curtailment
2025-07-14,LAMAR_345,25.164122409157976,1348.920610951483,2563.7787876032153,Planned Maintenance
2025-07-15,DCKT_NORTHSOUTH_345,178.92190583327445,1519.4926966059911,2416.8694562869814,Wind Curtailment
2025-07-15,CORYCELL_138KV,126.72309138356684,1230.1175132504588,2443.2301986769166,Planned Maintenance
2025-07-15,LAMAR_345,132.12160221517883,1030.8311276324994,2419.467758603039,Planned Maintenance
2025-07-16,DCKT_NORTHSOUTH_345,83.93515624891667,1727.484733356502,2464.7538461104764,Wind Curtailment
2025-07-16,CORYCELL_138KV,205.7213545806276,1193.7597764098587,2204.1444571966085,Planned Maintenance
2025-07-16,LAMAR_345,161.236295361326,1796.6820333171236,2656.322978396509,Planned Maintenance
2025-07-17,DCKT_NORTHSOUTH_345,205.193361524048,1910.583637901084,2562.752578946646,Planned Maintenance
2025-07-17,CORYCELL_138KV,35.34978777026197,1754.4868062880919,2781.675591303867,Outage
2025-07-17,LAMAR_345,134.66451661909426,947.3587520844783,2271.9502323511783,Planned Maintenance
2025-07-18,DCKT_NORTHSOUTH_345,145.69308621466112,1783.26256646106,2202.177770151995,Outage
2025-07-18,CORYCELL_138KV,40.82863116565192,1397.2614992252172,2339.7878461037444,Thermal Limit
2025-07-18,LAMAR_345,85.98432256125449,1077.6233410322934,2456.818982203954,Wind Curtailment
2025-07-19,DCKT_NORTHSOUTH_345,59.03489117562423,907.1294386700675,2243.5066881040157,Wind Curtailment
2025-07-19,CORYCELL_138KV,216.814089994395,1120.2863149994018,2422.420721750338,Planned Maintenance
2025-07-19,LAMAR_345,126.4001141861581,958.0411445026472,2549.829273400059,Wind Curtailment
2025-07-20,DCKT_NORTHSOUTH_345,79.62848716070079,829.4912695316476,2139.3199065877816,Wind Curtailment
2025-07-20,CORYCELL_138KV,151.22181366929033,1935.9290014812238,2630.6209042292676,Thermal Limit
2025-07-20,LAMAR_345,150.20726218717468,1756.2735856634804,2757.7978964641206,Thermal Limit
2025-07-21,DCKT_NORTHSOUTH_345,86.20272706821545,1649.7916525613887,2287.7737504462507,Outage
2025-07-21,CORYCELL_138KV,218.75418609180622,1021.9658368722705,2643.3556601563846,Thermal Limit
2025-07-21,LAMAR_345,180.83712441024358,831.8969047934761,2392.55398286345,Thermal Limit
2025-07-22,DCKT_NORTHSOUTH_345,97.0652248051946,1357.9844649608947,2565.1028633285896,Thermal Limit
2025-07-22,CORYCELL_138KV,150.31216558087766,1652.9485944267713,2620.1112490560895,Planned Maintenance
2025-07-22,LAMAR_345,160.66062265942497,1907.2629678637268,2306.481554503721,Outage
2025-07-23,DCKT_NORTHSOUTH_345,50.63238653093306,1770.4662418936277,2651.1783167776207,Wind Curtailment
2025-07-23,CORYCELL_138KV,195.02263028613402,1827.5277093937411,2173.5779346692398,Thermal Limit
2025-07-23,LAMAR_345,184.3377510295743,1074.4621599021823,2790.7073934307546,Outage
2025-07-24,DCKT_NORTHSOUTH_345,169.913360796666,978.624920266874,2335.917489472943,Outage
2025-07-24,CORYCELL_138KV,60.648592513841166,1084.9490356073775,2256.6619356942474,Thermal Limit
2025-07-24,LAMAR_345,42.9312120355235,959.3663942471151,2197.057831984885,Wind Curtailment
2025-07-25,DCKT_NORTHSOUTH_345,52.012357160598405,1718.2563972685612,2668.527487732661,Planned Maintenance
2025-07-25,CORYCELL_138KV,34.06885589788381,1838.4995201106995,2510.1232613450466,Outage
2025-07-25,LAMAR_345,207.75962014346763,1153.4433302009786,2766.1692079318127,Wind Curtailment
2025-07-26,DCKT_NORTHSOUTH_345,189.55636216671593,1808.465110379947,2553.3748733259335,Thermal Limit
2025-07-26,CORYCELL_138KV,33.60979071017585,863.2904571827504,2338.4150893029055,Outage
2025-07-26,LAMAR_345,153.9839947312344,1578.9600205712532,2685.4887738059924,Planned Maintenance
2025-07-27,DCKT_NORTHSOUTH_345,65.34540679935913,1406.6171913801609,2296.8645288657704,Outage
2025-07-27,CORYCELL_138KV,18.541098928947104,1118.2547899627496,2303.588479766243,Outage
2025-07-27,LAMAR_345,74.9403881931162,1683.4312596426528,2119.796062548766,Outage
2025-07-28,DCKT_NORTHSOUTH_345,105.20616420912268,1043.8543736637375,2276.415882388944,Planned Maintenance
2025-07-28,CORYCELL_138KV,19.107822517277803,1278.5719105416895,2283.0039528130746,Planned Maintenance
2025-07-28,LAMAR_345,81.36260631970241,1616.3382364838153,2308.265055319276,Wind Curtailment
2025-07-29,DCKT_NORTHSOUTH_345,158.57228900419557,1188.9633283131413,2358.040019546795,Wind Curtailment
2025-07-29,CORYCELL_138KV,61.82783410207094,1783.6642134281847,2503.6717879740922,Outage
2025-07-29,LAMAR_345,114.40305994178873,1795.2410622355853,2251.4737140920606,Wind Curtailment
2025-07-30,DCKT_NORTHSOUTH_345,196.95408717247466,1032.9099826872223,2545.7327119336637,Thermal Limit
2025-07-30,CORYCELL_138KV,20.820151557841385,1306.4484869648413,2193.3205415259063,Planned Maintenance
2025-07-30,LAMAR_345,176.05561484794381,1296.814539783245,2751.6376285660426,Thermal Limit
2025-07-31,DCKT_NORTHSOUTH_345,93.69802884542278,1271.551905595915,2118.277164840414,Planned Maintenance
2025-07-31,CORYCELL_138KV,125.93572766240524,1377.2679589142203,2735.73852232436,Planned Maintenance
2025-07-31,LAMAR_345,62.32870417058672,885.5212611981746,2483.0401817530324,Planned Maintenance
2025-08-01,DCKT_NORTHSOUTH_345,133.6844344353807,1800.557494634319,2597.031741672345,Planned Maintenance
2025-08-01,CORYCELL_138KV,164.7934281529428,1133.401995106078,2308.83991162188,Planned Maintenance
2025-08-01,LAMAR_345,56.31527558387467,802.0842524718837,2221.6591494331333,Planned Maintenance
2025-08-02,DCKT_NORTHSOUTH_345,85.37010764210177,1587.8695225693623,2763.106296192573,Outage
2025-08-02,CORYCELL_138KV,131.3126945301136,1548.042896325005,2408.702672422702,Planned Maintenance
2025-08-02,LAMAR_345,100.44010436967089,1930.63654525777,2436.3590309493898,Wind Curtailment
2025-08-03,DCKT_NORTHSOUTH_345,75.09633996720622,1627.1342965685621,2789.9748830214317,Outage
2025-08-03,CORYCELL_138KV,107.59592374385966,1182.61202437972,2335.2481592876516,Wind Curtailment
2025-08-03,LAMAR_345,74.61969227202283,1895.5101845681702,2170.1341214003514,Thermal Limit
2025-08-04,DCKT_NORTHSOUTH_345,76.88408459183066,1220.1476691517232,2510.839956004135,Planned Maintenance
2025-08-04,CORYCELL_138KV,140.17990384511722,1744.4313887937371,2488.3653067137247,Thermal Limit
2025-08-04,LAMAR_345,112.79838069269812,1186.0251796319635,2641.173057538623,Wind Curtailment
2025-08-05,DCKT_NORTHSOUTH_345,153.7998060519247,856.0145605137295,2768.554666853064,Outage
2025-08-05,CORYCELL_138KV,186.67622478901072,1643.8525901435078,2315.3720637060546,Thermal Limit
2025-08-05,LAMAR_345,208.30789236892397,1202.7425703646454,2605.2575132643774,Thermal Limit
2025-08-06,DCKT_NORTHSOUTH_345,46.02702280995484,1189.7208538905786,2404.1521510110924,Planned Maintenance
2025-08-06,CORYCELL_138KV,143.3690207632163,1623.2293708964753,2648.640952727019,Thermal Limit
2025-08-06,LAMAR_345,134.39190534355853,1170.3435402305688,2214.9938738348687,Thermal Limit
2025-08-07,DCKT_NORTHSOUTH_345,192.7237775225747,935.7146098449782,2450.5994920149014,Thermal Limit
2025-08-07,CORYCELL_138KV,198.6574305487457,1265.1867896914462,2154.0308495084496,Wind Curtailment
2025-08-07,LAMAR_345,170.90303126064654,1747.4206454811583,2492.8221704416446,Planned Maintenance
2025-08-08,DCKT_NORTHSOUTH_345,137.0696749480906,949.7351612074292,2218.2815264573505,Planned Maintenance
2025-08-08,CORYCELL_138KV,55.84887395606111,1437.6528921284125,2772.0315488015226,Planned Maintenance
2025-08-08,LAMAR_345,71.71087146481409,952.0981880352709,2488.031232121123,Outage
2025-08-09,DCKT_NORTHSOUTH_345,138.56725320460865,856.560275705404,2470.5622118018873,Planned Maintenance
2025-08-09,CORYCELL_138KV,43.56547168026324,1235.5162407500866,2780.6315065797507,Wind Curtailment
2025-08-09,LAMAR_345,52.7126555491654,1556.5658137798046,2448.8907007437288,Planned Maintenance
2025-08-10,DCKT_NORTHSOUTH_345,201.84361526978148,1116.235433175716,2573.7085248312296,Thermal Limit
2025-08-10,CORYCELL_138KV,211.04396177718803,1312.5908198980303,2132.677070286191,Wind Curtailment
2025-08-10,LAMAR_345,16.073114510072568,1365.0305634545912,2595.837170915491,Thermal Limit
2025-08-11,DCKT_NORTHSOUTH_345,191.8087952098823,1767.4838235431807,2173.0172616496857,Wind Curtailment
2025-08-11,CORYCELL_138KV,207.2927827038486,1741.826089666154,2646.1642406361393,Planned Maintenance
2025-08-11,LAMAR_345,122.77659167072852,802.6992913285607,2713.7920827817215,Outage
2025-08-12,DCKT_NORTHSOUTH_345,107.02460430596041,1276.0068433520446,2320.827507995095,Planned Maintenance
2025-08-12,CORYCELL_138KV,203.35389674591838,1554.5046867540227,2714.6910098354333,Wind Curtailment
2025-08-12,LAMAR_345,16.544297131036874,1780.2555961458334,2437.8457190892937,Planned Maintenance
2025-08-13,DCKT_NORTHSOUTH_345,187.29959643057714,856.2324508154618,2500.1032568302876,Wind Curtailment
2025-08-13,CORYCELL_138KV,75.79809353882507,1522.485566172554,2387.6880097604017,Planned Maintenance
2025-08-13,LAMAR_345,146.43825223885662,1768.3224222010326,2433.579489223549,Wind Curtailment
2025-08-14,DCKT_NORTHSOUTH_345,81.2555958133505,1093.3374236708805,2735.7896279119395,Outage
2025-08-14,CORYCELL_138KV,122.20367191302701,1036.044781071655,2763.1060822213863,Planned Maintenance
2025-08-14,LAMAR_345,180.70501825900791,1338.026795747593,2412.10825946409,Planned Maintenance
2025-08-15,DCKT_NORTHSOUTH_345,52.16013632324624,1906.9665190395742,2460.0530309363407,Wind Curtailment
2025-08-15,CORYCELL_138KV,151.1033169002113,1596.8193536841486,2181.3224884827023,Thermal Limit
2025-08-15,LAMAR_345,199.15905128512418,1288.1578034424706,2327.934800731678,Planned Maintenance
2025-08-16,DCKT_NORTHSOUTH_345,199.71560025254172,823.9922199357923,2459.2660252425258,Outage
2025-08-16,CORYCELL_138KV,198.2947920868137,1440.2347429535666,2241.807925068498,Wind Curtailment
2025-08-16,LAMAR_345,121.28500419457191,1201.106202066453,2503.573284824807,Planned Maintenance
2025-08-17,DCKT_NORTHSOUTH_345,172.3787569127643,1013.570688475992,2579.6982636901002,Planned Maintenance
2025-08-17,CORYCELL_138KV,106.60583778514976,1375.1703175325629,2554.972031837199,Thermal Limit
2025-08-17,LAMAR_345,109.33349437129372,1192.5900290622858,2409.758745091806,Outage
2025-08-18,DCKT_NORTHSOUTH_345,73.1901256813974,844.533385210718,2638.5233843921606,Wind Curtailment
2025-08-18,CORYCELL_138KV,73.47163110725235,1634.3319232664185,2323.6656875539384,Thermal Limit
2025-08-18,LAMAR_345,22.75398600283808,1642.47035795688,2428.493854091305,Planned Maintenance
2025-08-19,DCKT_NORTHSOUTH_345,123.95168290090095,1511.6561672225344,2289.108421784666,Wind Curtailment
2025-08-19,CORYCELL_138KV,78.29598745388896,1766.9437515206662,2522.54001304596,Thermal Limit
2025-08-19,LAMAR_345,53.47571875674692,1033.6587753481572,2408.494923274034,Outage
2025-08-20,DCKT_NORTHSOUTH_345,39.95112784912407,1129.1317843562501,2251.978922584687,Outage
2025-08-20,CORYCELL_138KV,86.13476014127802,1327.4541503081653,2315.7294684026365,Outage
2025-08-20,LAMAR_345,199.29716521134335,869.2014615852567,2295.6276537930794,Wind Curtailment
2025-08-21,DCKT_NORTHSOUTH_345,120.86232296800478,1816.077646894392,2737.638903758033,Planned Maintenance
2025-08-21,CORYCELL_138KV,129.1718745566559,1364.2228990924923,2465.3679928120846,Planned Maintenance
2025-08-21,LAMAR_345,26.13721542523688,1173.3627286190679,2556.8590869235104,Thermal Limit
2025-08-22,DCKT_NORTHSOUTH_345,121.56850001362972,1349.6579644674835,2754.3136415912977,Planned Maintenance
2025-08-22,CORYCELL_138KV,151.86040689611184,1173.8992949966741,2227.552456688302,Outage
2025-08-22,LAMAR_345,45.89662007119529,1129.2029334975873,2755.8256300383755,Outage
2025-08-23,DCKT_NORTHSOUTH_345,216.62852817625097,1315.2212051455897,2477.7460469430735,Outage
2025-08-23,CORYCELL_138KV,202.59846999653294,1354.1903732428282,2699.3499464772767,Wind Curtailment
2025-08-23,LAMAR_345,218.58596367384632,1298.3472023781192,2217.5968884302933,Planned Maintenance
2025-08-24,DCKT_NORTHSOUTH_345,88.86498100014266,1430.1205961871274,2291.0551154484892,Outage
2025-08-24,CORYCELL_138KV,183.571327004899,1700.8858526275797,2235.919720704189,Thermal Limit
2025-08-24,LAMAR_345,82.39082189716859,865.8584204143834,2557.395248616488,Planned Maintenance
2025-08-25,DCKT_NORTHSOUTH_345,168.5715626006826,1733.2464896043643,2198.5329817821303,Thermal Limit
2025-08-25,CORYCELL_138KV,209.30510544222693,1062.8145512096085,2654.765785975277,Thermal Limit
2025-08-25,LAMAR_345,46.779226340105396,1089.9068540406276,2275.3054038149394,Outage
2025-08-26,DCKT_NORTHSOUTH_345,43.765573815627164,1489.3864624268404,2278.8328233856473,Outage
2025-08-26,CORYCELL_138KV,36.40292122007254,1922.0219981922078,2296.7849074736805,Outage
2025-08-26,LAMAR_345,178.66190667763456,820.0092335853735,2622.4716668150104,Thermal Limit
2025-08-27,DCKT_NORTHSOUTH_345,151.65988904556093,1574.103628056428,2746.951166126768,Thermal Limit
2025-08-27,CORYCELL_138KV,122.07460751990291,1601.4317868034004,2735.257009912334,Outage
2025-08-27,LAMAR_345,173.6520940625629,1459.6995654088194,2170.8779547075073,Wind Curtailment
2025-08-28,DCKT_NORTHSOUTH_345,189.23425144589757,811.1436315556533,2283.7058323160745,Thermal Limit
2025-08-28,CORYCELL_138KV,209.65332806381602,1497.3045663045978,2570.527376146295,Outage
2025-08-28,LAMAR_345,56.25646517122022,932.2745054105399,2532.9854485304477,Outage
2025-08-29,DCKT_NORTHSOUTH_345,105.54370840345383,889.7778426460101,2345.0203454338966,Wind Curtailment
2025-08-29,CORYCELL_138KV,204.21773506202874,1600.4708226406901,2703.990326390256,Outage
2025-08-29,LAMAR_345,109.57136024200233,1605.2697389609325,2191.326392582975,Outage
2025-08-30,DCKT_NORTHSOUTH_345,114.96927992322989,1823.3986484227212,2547.322314659649,Wind Curtailment
2025-08-30,CORYCELL_138KV,208.20127229288752,803.8875392457136,2291.15913298396,Wind Curtailment
2025-08-30,LAMAR_345,165.60864057659336,1235.5738322382397,2469.0222354362118,Planned Maintenance
2025-08-31,DCKT_NORTHSOUTH_345,128.16987263327422,814.1127987985822,2371.2405993144293,Thermal Limit
2025-08-31,CORYCELL_138KV,88.243670723742,1219.3619281233812,2785.814569599338,Thermal Limit
2025-08-31,LAMAR_345,202.64664111773774,1365.4066290848161,2440.684591642218,Planned Maintenance
2025-09-01,DCKT_NORTHSOUTH_345,16.83239317543572,1409.1885357825317,2783.2653749525775,Thermal Limit
2025-09-01,CORYCELL_138KV,80.80627060702821,1209.3226206015834,2278.514641697257,Planned Maintenance
2025-09-01,LAMAR_345,208.94499738013158,1634.0965733224612,2637.5586525970793,Thermal Limit
2025-09-02,DCKT_NORTHSOUTH_345,117.13177835933467,1277.934161163901,2601.9406876346166,Outage
2025-09-02,CORYCELL_138KV,142.89019978193272,1394.6955236602262,2693.3517012234706,Wind Curtailment
2025-09-02,LAMAR_345,124.18619742748858,1720.1007411340925,2585.5252246313453,Wind Curtailment
2025-09-03,DCKT_NORTHSOUTH_345,96.45894447012276,1000.4481812845605,2577.6513686843796,Wind Curtailment
2025-09-03,CORYCELL_138KV,151.38290008801528,1169.0295174460928,2562.495430095032,Thermal Limit
2025-09-03,LAMAR_345,172.1273190053213,1399.644040768235,2789.5361004534952,Outage
2025-09-04,DCKT_NORTHSOUTH_345,89.7074082759413,1682.760958709673,2259.6684432545053,Wind Curtailment
2025-09-04,CORYCELL_138KV,136.05689698459895,1289.1587416123575,2121.0795794015885,Planned Maintenance
2025-09-04,LAMAR_345,31.965419710854633,883.6817881105401,2574.5796051037423,Thermal Limit
2025-09-05,DCKT_NORTHSOUTH_345,127.2575725255673,1937.1551116528792,2220.6364389898918,Thermal Limit
2025-09-05,CORYCELL_138KV,168.28867446501937,1614.0973310853271,2575.5687511126803,Outage
2025-09-05,LAMAR_345,134.97498718311257,1631.1454063397653,2323.7797875807905,Thermal Limit
2025-09-06,DCKT_NORTHSOUTH_345,195.08176415334688,1334.8706482496896,2130.3462021845417,Wind Curtailment
2025-09-06,CORYCELL_138KV,73.66960337721947,1429.0960654840428,2638.8375945568564,Wind Curtailment
2025-09-06,LAMAR_345,115.80999433125275,1943.1557103510381,2136.153722387177,Planned Maintenance
2025-09-07,DCKT_NORTHSOUTH_345,32.93339032558953,1484.3830592290683,2256.896820944516,Planned Maintenance
2025-09-07,CORYCELL_138KV,158.5042870752229,1051.7688859976984,2335.486043656624,Thermal Limit
2025-09-07,LAMAR_345,105.79275987902517,1909.0367006771414,2192.9246154067005,Planned Maintenance
2025-09-08,DCKT_NORTHSOUTH_345,123.72492226914514,1418.4270848130252,2739.4984126251884,Thermal Limit
2025-09-08,CORYCELL_138KV,41.320905943722465,823.7743512061693,2535.2855436417635,Wind Curtailment
2025-09-08,LAMAR_345,219.45712430529719,1459.3541996888607,2712.7771627645066,Outage
2025-09-09,DCKT_NORTHSOUTH_345,173.2436054540253,881.0469434571246,2577.4364440703034,Wind Curtailment
2025-09-09,CORYCELL_138KV,97.12910352669668,1406.726556906699,2794.3617842025633,Thermal Limit
2025-09-09,LAMAR_345,131.8417420640198,1749.1314364486284,2467.6069592024614,Wind Curtailment
2025-09-10,DCKT_NORTHSOUTH_345,141.8370134038159,1419.696326825052,2137.6342689067274,Wind Curtailment
2025-09-10,CORYCELL_138KV,211.95703632058252,1229.4713339961145,2212.601051050377,Outage
2025-09-10,LAMAR_345,172.51966507382076,1815.0012134613012,2511.9028633780995,Wind Curtailment
2025-09-11,DCKT_NORTHSOUTH_345,86.68169791554547,1866.7285896190933,2343.4099773403505,Thermal Limit
2025-09-11,CORYCELL_138KV,215.42967021283172,1199.6146297597284,2179.0249606756984,Planned Maintenance
2025-09-11,LAMAR_345,76.86824310592723,1373.7934015735461,2266.697819343054,Outage
2025-09-12,DCKT_NORTHSOUTH_345,133.2739433533963,1930.3606405031974,2432.199511257258,Thermal Limit
2025-09-12,CORYCELL_138KV,158.63687410176652,1004.8159727708662,2462.7273091514403,Thermal Limit
2025-09-12,LAMAR_345,70.580787440298,1142.8762214066066,2754.2068811623526,Wind Curtailment
2025-09-13,DCKT_NORTHSOUTH_345,211.05402440864123,1292.6858240257177,2163.475473814729,Outage
2025-09-13,CORYCELL_138KV,59.302529964064206,916.0215420281704,2350.465215117181,Outage
2025-09-13,LAMAR_345,105.56351089962284,1112.8489538028816,2454.23444797379,Wind Curtailment
2025-09-14,DCKT_NORTHSOUTH_345,51.8740268376099,1426.3919898828049,2179.287306680537,Planned Maintenance
2025-09-14,CORYCELL_138KV,194.37244544844793,1062.7727694490081,2581.4614162936723,Outage
2025-09-14,LAMAR_345,60.42825011702765,1589.22773321442,2460.5196639220894,Thermal Limit
2025-09-15,DCKT_NORTHSOUTH_345,22.12199380630225,1199.8222044099282,2421.6583423888947,Planned Maintenance
2025-09-15,CORYCELL_138KV,22.98278251873079,903.2641767528557,2559.2564016824626,Outage
2025-09-15,LAMAR_345,99.81944195002019,1679.212978600037,2301.4702837308087,Planned Maintenance
2025-09-16,DCKT_NORTHSOUTH_345,122.16940976736679,1452.5287498035148,2337.528971177816,Thermal Limit
2025-09-16,CORYCELL_138KV,23.535919503448234,1748.5996751507646,2213.8889488245723,Planned Maintenance
2025-09-16,LAMAR_345,34.037396019137745,1214.1743596993394,2466.6081778596763,Outage
2025-09-17,DCKT_NORTHSOUTH_345,34.979905671146895,822.2863506781397,2360.6861276244267,Outage
2025-09-17,CORYCELL_138KV,152.04276339052785,853.6917680227139,2282.2316047480135,Thermal Limit
2025-09-17,LAMAR_345,76.46207920397775,1714.767295156431,2187.3195454280462,Thermal Limit
2025-09-18,DCKT_NORTHSOUTH_345,130.32739393692984,1272.237393929706,2116.257642985612,Planned Maintenance
2025-09-18,CORYCELL_138KV,30.107674070308455,1922.8435610050683,2235.346590008876,Planned Maintenance
2025-09-18,LAMAR_345,197.88368985754389,1754.8546271064783,2273.198337778494,Thermal Limit
2025-09-19,DCKT_NORTHSOUTH_345,77.40882002672932,818.5401650406742,2439.805414724041,Outage
2025-09-19,CORYCELL_138KV,174.53114832509127,1800.4772301138664,2268.697636420415,Wind Curtailment
2025-09-19,LAMAR_345,184.47412952295264,1044.7960999564784,2672.3574455672397,Wind Curtailment
2025-09-20,DCKT_NORTHSOUTH_345,217.5212706559118,1359.204668843386,2431.890223089945,Outage
2025-09-20,CORYCELL_138KV,166.9129752924794,1382.0395501284124,2536.6675350217274,Outage
2025-09-20,LAMAR_345,105.77513735892614,868.6793824786683,2245.556841135312,Thermal Limit
2025-09-21,DCKT_NORTHSOUTH_345,46.28870236061428,944.5154933854299,2391.2896902820507,Wind Curtailment
2025-09-21,CORYCELL_138KV,24.81380692124406,1286.5045116392107,2521.94414987516,Outage
2025-09-21,LAMAR_345,196.68326253557424,1539.0140080386504,2317.732121552671,Outage
2025-09-22,DCKT_NORTHSOUTH_345,106.5659953369785,1104.0795239413915,2335.338186234219,Outage
2025-09-22,CORYCELL_138KV,168.74255443185615,1405.361110829489,2665.1976284793586,Planned Maintenance
2025-09-22,LAMAR_345,116.74774853545968,1236.005685384659,2686.0269592264376,Outage
2025-09-23,DCKT_NORTHSOUTH_345,195.33121781739027,1524.9180316153365,2473.058652695281,Planned Maintenance
2025-09-23,CORYCELL_138KV,168.68139520738708,1288.1028964902541,2727.487528716372,Wind Curtailment
2025-09-23,LAMAR_345,32.518840666157544,1779.378064909929,2615.6774020974376,Outage
2025-09-24,DCKT_NORTHSOUTH_345,169.1901156565227,1931.3056788319998,2138.7111101225105,Outage
2025-09-24,CORYCELL_138KV,69.6969004920249,1850.0096074025887,2491.6314129127045,Wind Curtailment
2025-09-24,LAMAR_345,173.47652336695916,993.8948707350996,2588.455308184808,Thermal Limit
2025-09-25,DCKT_NORTHSOUTH_345,209.44557525641076,1325.754330417331,2478.6193820699673,Outage
2025-09-25,CORYCELL_138KV,205.67710284437942,1327.6403787565682,2682.3830952224457,Outage
2025-09-25,LAMAR_345,40.6250476551176,1766.5363505097791,2310.58599090765,Planned Maintenance
2025-09-26,DCKT_NORTHSOUTH_345,26.207809037342194,1210.7677223925743,2145.835393203188,Wind Curtailment
2025-09-26,CORYCELL_138KV,174.28123618290473,1432.0421497894718,2543.5343701495894,Outage
2025-09-26,LAMAR_345,160.54215101418123,1500.6708537180643,2611.560429132062,Wind Curtailment
2025-09-27,DCKT_NORTHSOUTH_345,51.11535778913782,928.248903436785,2635.677707803815,Wind Curtailment
