datetime,forecasted_load_mw,actual_load_mw
2025-04-03 18:00:00,46253.01626658964,54188.277134642834
2025-04-03 19:00:00,45980.25392006254,46215.07981401417
2025-04-03 20:00:00,40603.31000380232,34136.952660031806
2025-04-03 21:00:00,63592.53183626544,41814.89524838577
2025-04-03 22:00:00,46680.17173303293,48253.646523919386
2025-04-03 23:00:00,52344.00460186678,50559.89985196976
2025-04-04 00:00:00,49384.79165560612,53734.47551980141
2025-04-04 01:00:00,57950.42016396669,61182.167638843195
2025-04-04 02:00:00,41214.395480921004,48512.87254191219
2025-04-04 03:00:00,52205.37842417555,36251.21414236422
2025-04-04 04:00:00,45479.93843065482,50329.66551699108
2025-04-04 05:00:00,49514.33438122778,44796.047883621926
2025-04-04 06:00:00,45237.35579349302,39524.53172776474
2025-04-04 07:00:00,63312.17029691176,48950.207027361146
2025-04-04 08:00:00,47100.9077424324,54374.87573018242
2025-04-04 09:00:00,35555.1097707206,53645.686411415
2025-04-04 10:00:00,46965.1431960435,41087.008543949196
2025-04-04 11:00:00,49066.019045786496,58640.09694920998
2025-04-04 12:00:00,49047.59836545788,53339.61959917706
2025-04-04 13:00:00,37819.79806331503,62398.63674682182
2025-04-04 14:00:00,38527.85825927298,66141.89821695212
2025-04-04 15:00:00,62867.48703574046,53704.39890955238
2025-04-04 16:00:00,46192.582596363834,58688.02837889484
2025-04-04 17:00:00,47024.44926983432,52930.445272099285
2025-04-04 18:00:00,64711.272086654266,35379.147710484096
2025-04-04 19:00:00,54417.149324482336,28569.083881031867
2025-04-04 20:00:00,47726.947665066866,43805.72924117955
2025-04-04 21:00:00,49886.338695880564,51945.499560739845
2025-04-04 22:00:00,63961.842342966585,35813.038014819336
2025-04-04 23:00:00,42933.13510698865,48427.89809122751
2025-04-05 00:00:00,54676.999852340996,55419.31226467986
2025-04-05 01:00:00,53450.455695348144,35109.48922961317
2025-04-05 02:00:00,48482.348390827494,56907.82216631982
2025-04-05 03:00:00,43631.845694625634,50739.5921502348
2025-04-05 04:00:00,51223.77733568881,48416.80151436307
2025-04-05 05:00:00,47978.556868054395,37759.39225852741
2025-04-05 06:00:00,53751.85704379117,54335.61091950197
2025-04-05 07:00:00,34889.42973346096,49839.808973356056
2025-04-05 08:00:00,73464.84732990294,30458.121179553687
2025-04-05 09:00:00,52755.59962577042,50359.61756555926
2025-04-05 10:00:00,51871.33249311987,40369.28757596146
2025-04-05 11:00:00,64441.795175947955,42547.00552266692
2025-04-05 12:00:00,43001.29646958628,49358.95366863358
2025-04-05 13:00:00,42443.495886332385,52358.15934953396
2025-04-05 14:00:00,45387.07006371272,57543.003056926456
2025-04-05 15:00:00,65378.482277609626,41251.356640679456
2025-04-05 16:00:00,47259.13606438893,48787.71649792929
2025-04-05 17:00:00,70062.43032980665,32701.87277467711
2025-04-05 18:00:00,43740.34111116747,51834.73153640469
2025-04-05 19:00:00,27046.169672176664,45128.20783611081
2025-04-05 20:00:00,34542.02373508528,52989.82255686064
2025-04-05 21:00:00,52718.98514899876,46925.53280950743
2025-04-05 22:00:00,53182.17333164676,43927.82440524819
2025-04-05 23:00:00,50901.75583436027,46262.657319165424
2025-04-06 00:00:00,39767.49449628666,29827.630981647388
2025-04-06 01:00:00,38451.89890039401,54736.82413268915
2025-04-06 02:00:00,36435.4201552401,55347.354747877165
2025-04-06 03:00:00,45486.265683122634,55566.19210207281
2025-04-06 04:00:00,50792.7344090948,47588.400055004386
2025-04-06 05:00:00,58277.86689465358,58202.779953479934
2025-04-06 06:00:00,55543.09444425535,42480.007364258985
2025-04-06 07:00:00,49450.28074978714,40093.86415014097
2025-04-06 08:00:00,69475.40745566101,54569.30440709035
2025-04-06 09:00:00,48421.47958021504,43788.87496690855
2025-04-06 10:00:00,29929.822448435858,62485.31901158542
2025-04-06 11:00:00,37349.45452576428,58503.26684139031
2025-04-06 12:00:00,48885.9339222826,48861.4600760382
2025-04-06 13:00:00,37322.577125980024,38356.896617831604
2025-04-06 14:00:00,58544.632065915706,42577.285308534265
2025-04-06 15:00:00,49866.237692526265,46899.49669675105
2025-04-06 16:00:00,58782.66025081056,71000.1042321141
2025-04-06 17:00:00,50224.83060560829,50546.14955131752
2025-04-06 18:00:00,28615.609836657633,54510.98579601271
2025-04-06 19:00:00,60121.90410353528,41409.845324500326
2025-04-06 20:00:00,47552.57753458215,49279.58791784908
2025-04-06 21:00:00,47960.356716212766,41966.15242245706
2025-04-06 22:00:00,51820.48901390846,43560.08489669337
2025-04-06 23:00:00,46906.58736717601,33307.09589744088
2025-04-07 00:00:00,52553.73085378484,51145.86626147764
2025-04-07 01:00:00,49906.73372912484,54625.638759359295
2025-04-07 02:00:00,47662.74844511533,35917.1068889227
2025-04-07 03:00:00,36564.50708570672,38418.29483425088
2025-04-07 04:00:00,48355.48532612522,36140.1480490449
2025-04-07 05:00:00,47065.3327791135,48564.43692871581
2025-04-07 06:00:00,53591.55617852535,47934.611786875554
2025-04-07 07:00:00,54408.73285828858,55793.5864513516
2025-04-07 08:00:00,46507.772368050966,38673.34300143503
2025-04-07 09:00:00,45557.62066196857,45328.97977562936
2025-04-07 10:00:00,57726.54372535499,41990.886420388444
2025-04-07 11:00:00,53852.17674422587,54036.15146502649
2025-04-07 12:00:00,42809.85583486774,48337.89935473869
2025-04-07 13:00:00,35501.14253596929,43685.86565226101
2025-04-07 14:00:00,62511.13023656369,41711.10447073727
2025-04-07 15:00:00,54565.392322454725,51578.67419538915
2025-04-07 16:00:00,55547.922711101695,57834.822131218854
2025-04-07 17:00:00,39013.92407631943,51366.32792183405
2025-04-07 18:00:00,54487.91389158332,45571.84676635137
2025-04-07 19:00:00,40256.20285573323,36700.32294003958
2025-04-07 20:00:00,56549.52238850802,59409.686142461156
2025-04-07 21:00:00,47015.88397629058,48460.49750933533
2025-04-07 22:00:00,37361.7920268199,54702.88790838166
2025-04-07 23:00:00,49509.11203395293,54750.077873275484
2025-04-08 00:00:00,52206.13989934723,57100.01105326591
2025-04-08 01:00:00,52877.67138172409,61571.93189289932
2025-04-08 02:00:00,48428.0288277849,28853.26133743686
2025-04-08 03:00:00,31819.31304453912,49839.23191987929
2025-04-08 04:00:00,59764.29472919224,58484.11144925101
2025-04-08 05:00:00,52975.02852759367,48873.36327497222
2025-04-08 06:00:00,48494.74083805005,50803.96928629224
2025-04-08 07:00:00,58289.13269058823,48834.90909454439
2025-04-08 08:00:00,37537.54069145252,46932.60493336824
2025-04-08 09:00:00,45101.339115789626,38978.54747285792
2025-04-08 10:00:00,56078.1278036967,43980.72059781433
2025-04-08 11:00:00,65414.08147614138,38459.11562830245
2025-04-08 12:00:00,44339.95215780416,53224.050246958184
2025-04-08 13:00:00,33791.588483575186,52714.80640123467
2025-04-08 14:00:00,53861.6616802058,48003.81695618545
2025-04-08 15:00:00,59054.083167582474,28389.096087014223
2025-04-08 16:00:00,33883.32455740733,45448.97639293278
2025-04-08 17:00:00,46867.90215627949,38696.49459852028
2025-04-08 18:00:00,56991.25239950239,39515.82393431895
2025-04-08 19:00:00,59832.93963753503,50502.32903866521
2025-04-08 20:00:00,35403.080684805725,56081.06300316475
2025-04-08 21:00:00,45987.851193674636,59872.41976033269
2025-04-08 22:00:00,43983.763358283,51301.81047880902
2025-04-08 23:00:00,39869.434608179145,60729.05467484684
2025-04-09 00:00:00,49654.995738953025,37421.34374626051
2025-04-09 01:00:00,50664.26579876106,41129.98973480324
2025-04-09 02:00:00,62374.718624841815,47773.63368142927
2025-04-09 03:00:00,28584.65053861861,54009.55490373862
2025-04-09 04:00:00,52260.34088775104,52674.16945863095
2025-04-09 05:00:00,41626.73851851156,54903.66070028261
2025-04-09 06:00:00,38599.310733677296,49975.91806195743
2025-04-09 07:00:00,45833.87148868503,48989.66816248549
2025-04-09 08:00:00,50273.0289815616,62440.76589313387
2025-04-09 09:00:00,43310.52000745217,52415.66161804185
2025-04-09 10:00:00,45884.90122679266,49749.629307152056
2025-04-09 11:00:00,47923.33581172638,49057.89651083406
2025-04-09 12:00:00,51356.39614801212,42035.06797336512
2025-04-09 13:00:00,57117.55081976353,54791.68127371225
2025-04-09 14:00:00,46414.83326403034,38959.90483018685
2025-04-09 15:00:00,48799.48721594065,33194.43685916817
2025-04-09 16:00:00,48286.95049415766,63430.77405808648
2025-04-09 17:00:00,61848.741169090834,61023.1994954039
2025-04-09 18:00:00,51884.29945523238,52296.8663345856
2025-04-09 19:00:00,51092.87334837018,51539.204935180234
2025-04-09 20:00:00,47677.58497030203,46418.784509056364
2025-04-09 21:00:00,48204.608239855304,44734.13908217045
2025-04-09 22:00:00,32437.218372924406,32976.984959601694
2025-04-09 23:00:00,44597.79497750478,39439.6316043282
2025-04-10 00:00:00,52253.04931717453,40513.70784727821
2025-04-10 01:00:00,48077.54082647341,49007.163411869515
2025-04-10 02:00:00,46676.50004589479,63293.07684558121
2025-04-10 03:00:00,59408.30043416818,35439.395010169814
2025-04-10 04:00:00,51168.94554764859,53672.46157188125
2025-04-10 05:00:00,38570.46949004142,54397.761108805826
2025-04-10 06:00:00,35374.854730938816,34200.20408503972
2025-04-10 07:00:00,55591.13941528672,36183.86527990023
2025-04-10 08:00:00,40804.60924779034,50570.75860947788
2025-04-10 09:00:00,50192.137995060184,51021.17274319891
2025-04-10 10:00:00,54383.66250691413,59026.22467371287
2025-04-10 11:00:00,50156.33034566811,52470.330492212895
2025-04-10 12:00:00,60639.27111284135,38322.389461205275
2025-04-10 13:00:00,46665.4441321423,48573.60602706076
2025-04-10 14:00:00,50444.93375849165,42377.59298514882
2025-04-10 15:00:00,44637.300478102836,30966.311261244635
2025-04-10 16:00:00,45758.62680858253,54635.80899369564
2025-04-10 17:00:00,54417.95729719501,53482.3898269378
2025-04-10 18:00:00,55403.93980895682,47108.18388191491
2025-04-10 19:00:00,35568.54472127379,62890.63086458515
2025-04-10 20:00:00,41816.653409089675,37829.32472988134
2025-04-10 21:00:00,49682.01547370511,57042.451080805055
2025-04-10 22:00:00,52691.76968293211,42190.81743289052
2025-04-10 23:00:00,38214.858580202446,52588.30601009789
2025-04-11 00:00:00,43571.334520246965,56676.901328015694
2025-04-11 01:00:00,52324.749269332315,41298.83410172601
2025-04-11 02:00:00,53788.28889129559,43305.548415655976
2025-04-11 03:00:00,51154.97994302269,51669.53826492648
2025-04-11 04:00:00,46725.8371802263,39659.67039476534
2025-04-11 05:00:00,40003.191594857206,53829.45575334
2025-04-11 06:00:00,45010.42847081907,49151.47722921389
2025-04-11 07:00:00,56100.68540839454,51489.99045570663
2025-04-11 08:00:00,55331.33069620815,42134.535321567404
2025-04-11 09:00:00,41118.55432115093,41694.251444758134
2025-04-11 10:00:00,60744.29770176186,36567.25416368265
2025-04-11 11:00:00,41870.849333239414,50814.173529962216
2025-04-11 12:00:00,49203.03586345127,38226.65485652876
2025-04-11 13:00:00,39600.5007211573,45757.46694900537
2025-04-11 14:00:00,61547.95304233124,55032.26031135371
2025-04-11 15:00:00,54796.93965491702,64368.18794279998
2025-04-11 16:00:00,49497.43406623633,51379.516331993174
2025-04-11 17:00:00,44613.82473654667,49292.8575714427
2025-04-11 18:00:00,65407.5135463203,37113.97964149634
2025-04-11 19:00:00,52162.36434396678,44470.334563336684
2025-04-11 20:00:00,64312.90373136202,44825.97188354391
2025-04-11 21:00:00,49201.637958677566,51875.231967836866
2025-04-11 22:00:00,49438.32023440303,45703.146900901906
2025-04-11 23:00:00,54693.213541439545,66088.32114740237
2025-04-12 00:00:00,49530.32988721865,52757.71502123291
2025-04-12 01:00:00,50149.993208848755,54746.342806500004
2025-04-12 02:00:00,51054.08896811594,52757.404708998816
2025-04-12 03:00:00,54998.457751248956,40057.997459123864
2025-04-12 04:00:00,41832.70688298837,43688.02617696478
2025-04-12 05:00:00,48266.5778642586,44383.79480605185
2025-04-12 06:00:00,43999.941303900676,58619.11244350913
2025-04-12 07:00:00,53192.578605212926,57033.05707179807
2025-04-12 08:00:00,48180.566225375536,51214.78219015934
2025-04-12 09:00:00,43613.09914711661,50472.93841689658
2025-04-12 10:00:00,59556.47039147814,54230.3636708376
2025-04-12 11:00:00,57463.01531341062,35768.790033362086
2025-04-12 12:00:00,57492.112368851325,49650.20451924381
2025-04-12 13:00:00,58479.67903767171,35787.16986784961
2025-04-12 14:00:00,52710.3128531925,46394.08023588572
2025-04-12 15:00:00,53389.34042481837,56173.25663581425
2025-04-12 16:00:00,46631.15869631159,40355.99133769299
2025-04-12 17:00:00,58776.12460899723,59716.059232531654
2025-04-12 18:00:00,49424.80872366681,54742.86571791832
2025-04-12 19:00:00,43537.20923283906,48915.0198727034
2025-04-12 20:00:00,51513.31702007535,48414.20811014088
2025-04-12 21:00:00,45168.16018316116,40203.90887162571
2025-04-12 22:00:00,55452.14695445897,38703.31349790003
2025-04-12 23:00:00,54213.135154068936,40931.56433339704
2025-04-13 00:00:00,55010.44934150171,43627.08190558358
2025-04-13 01:00:00,36746.861284299215,51519.744562430955
2025-04-13 02:00:00,34130.076458877535,40537.864401929284
2025-04-13 03:00:00,49682.25092671126,45116.76810210242
2025-04-13 04:00:00,49711.26789474483,55274.11673492686
2025-04-13 05:00:00,58694.928753528446,36867.067693529985
2025-04-13 06:00:00,43225.41962401644,37231.715699635155
2025-04-13 07:00:00,40419.33487493333,46853.8050112902
2025-04-13 08:00:00,42181.92273507794,49190.52099185022
2025-04-13 09:00:00,39536.73126717072,48481.100838903236
2025-04-13 10:00:00,44167.7036266471,58909.35831932131
2025-04-13 11:00:00,38726.23121864708,41018.774540573184
2025-04-13 12:00:00,48785.09124638388,37729.74239991186
2025-04-13 13:00:00,48331.579965165765,31924.036857296447
2025-04-13 14:00:00,42607.20663878573,46151.10836833384
2025-04-13 15:00:00,40201.54780322545,51474.92346780479
2025-04-13 16:00:00,39102.46507088739,51899.22260404068
2025-04-13 17:00:00,29036.898147673368,46893.91204204787
2025-04-13 18:00:00,42466.6518179577,45275.79941695789
2025-04-13 19:00:00,44302.390201154885,49979.04075897559
2025-04-13 20:00:00,31856.768305944544,50273.27104196991
2025-04-13 21:00:00,59211.76353891181,40065.08372012343
2025-04-13 22:00:00,55354.45110856108,53525.48384349035
2025-04-13 23:00:00,46627.086902451316,53627.57260331519
2025-04-14 00:00:00,31611.120827884217,35097.17009635524
2025-04-14 01:00:00,57018.22364013706,44333.36393146301
2025-04-14 02:00:00,44357.54676722907,39156.545898719145
2025-04-14 03:00:00,35440.05189365644,47060.85442562113
2025-04-14 04:00:00,38008.86037449341,42727.74554615383
2025-04-14 05:00:00,43785.12269102515,49978.612238455506
2025-04-14 06:00:00,40388.554385062096,38719.02979608232
2025-04-14 07:00:00,42787.32491239803,51834.56709036084
2025-04-14 08:00:00,32150.72986224032,68269.62910723563
2025-04-14 09:00:00,59420.355857018905,51017.251457648534
2025-04-14 10:00:00,55715.67070393794,59252.63563554072
2025-04-14 11:00:00,41870.91450599309,46749.786768221355
2025-04-14 12:00:00,54889.92774878811,39614.83605982199
2025-04-14 13:00:00,44248.30961085893,45272.933068506005
2025-04-14 14:00:00,48232.52287373276,53069.717853602386
2025-04-14 15:00:00,38416.84703741808,48144.16043425348
2025-04-14 16:00:00,52211.39342568286,45439.9752192135
2025-04-14 17:00:00,54471.12358116952,54658.09470532114
2025-04-14 18:00:00,49782.04838122463,47603.29664039411
2025-04-14 19:00:00,43774.98588044997,34694.38861363086
2025-04-14 20:00:00,32052.84123343923,53460.37403231898
2025-04-14 21:00:00,54895.54234271196,50303.624813554925
2025-04-14 22:00:00,46381.566900988975,57938.779378518986
2025-04-14 23:00:00,41774.065096836755,51682.412266314604
2025-04-15 00:00:00,43041.26682081076,43248.11573534223
2025-04-15 01:00:00,50221.77496088082,51084.22735708279
2025-04-15 02:00:00,38229.02161896558,47338.256072902324
2025-04-15 03:00:00,51400.83989272836,50014.845840121015
2025-04-15 04:00:00,45974.64399216568,57361.49473341287
2025-04-15 05:00:00,42297.15365750679,45027.0647066958
2025-04-15 06:00:00,41642.15923236816,45999.7892145267
2025-04-15 07:00:00,50800.66012527855,28205.252320815416
2025-04-15 08:00:00,28163.515141455904,62637.337548594136
2025-04-15 09:00:00,42865.642194869164,48386.59916739894
2025-04-15 10:00:00,53162.423080894274,43238.93301436216
2025-04-15 11:00:00,47155.39523854732,56494.10157217005
2025-04-15 12:00:00,57699.88294441362,59356.9390577503
2025-04-15 13:00:00,49087.33026037973,35455.12278307542
2025-04-15 14:00:00,42714.644457294125,43505.11813861084
2025-04-15 15:00:00,46076.215411204306,50773.53208215326
2025-04-15 16:00:00,49156.06827098421,39010.40254966479
2025-04-15 17:00:00,41520.39960335596,43510.88262174392
2025-04-15 18:00:00,52865.66666174235,37600.55590683032
2025-04-15 19:00:00,62548.07697251273,48758.239394608696
2025-04-15 20:00:00,38663.352911045964,40063.62815432796
2025-04-15 21:00:00,52997.24047011991,69328.49822845918
2025-04-15 22:00:00,41790.83856727103,63048.23915168585
2025-04-15 23:00:00,42508.231914903445,39116.23030524132
2025-04-16 00:00:00,44994.15195710491,33363.93139787959
2025-04-16 01:00:00,43227.23787469336,35926.81817835214
2025-04-16 02:00:00,53135.10754147789,44348.81087086433
2025-04-16 03:00:00,48388.10500830682,49917.0219070431
2025-04-16 04:00:00,46463.6633227245,37101.87401420702
2025-04-16 05:00:00,50841.81231625263,45973.487324068396
2025-04-16 06:00:00,51319.68555420148,46433.254149095636
2025-04-16 07:00:00,47836.26033967892,38101.037250483394
2025-04-16 08:00:00,56011.71611914293,60224.35038586599
2025-04-16 09:00:00,48780.55834024034,51142.77982185849
2025-04-16 10:00:00,64901.635275258996,52335.081320240744
2025-04-16 11:00:00,40689.43386324329,69093.10920092452
2025-04-16 12:00:00,36003.67574138371,39167.89321132815
2025-04-16 13:00:00,49530.588100591696,56318.75822224943
2025-04-16 14:00:00,55294.033803282524,62686.64522229021
2025-04-16 15:00:00,45286.926157995185,61381.15782902996
2025-04-16 16:00:00,41427.60127949108,53996.301180370414
2025-04-16 17:00:00,48041.76292070347,33539.738830036295
2025-04-16 18:00:00,45984.99190861813,51360.895278776385
2025-04-16 19:00:00,46490.29563432705,43634.2685479878
2025-04-16 20:00:00,41769.241767756896,50397.54419904025
2025-04-16 21:00:00,43860.28658132101,57250.854991248736
2025-04-16 22:00:00,55658.516815544965,51406.54059414078
2025-04-16 23:00:00,58181.68600712235,38860.37715126145
2025-04-17 00:00:00,46685.701916644335,36688.021423686114
2025-04-17 01:00:00,39281.177878310074,41819.69320754071
2025-04-17 02:00:00,39960.13876290131,47651.7710825155
2025-04-17 03:00:00,37916.66830831675,60137.650031246754
2025-04-17 04:00:00,55178.25945276616,50755.436878188026
2025-04-17 05:00:00,49367.98964499593,47450.15969466443
2025-04-17 06:00:00,46445.36647775493,46760.02718429461
2025-04-17 07:00:00,55101.69485464252,46871.900822097334
2025-04-17 08:00:00,51284.33716980858,55683.98712208384
2025-04-17 09:00:00,28485.88920193109,39553.143455277146
2025-04-17 10:00:00,42237.68072346543,58193.04559791355
2025-04-17 11:00:00,47659.624608832426,54822.8381332193
2025-04-17 12:00:00,62179.69249155716,46228.79046502876
2025-04-17 13:00:00,61178.45618273703,71728.05170097735
2025-04-17 14:00:00,30384.258925303042,57229.07410245751
2025-04-17 15:00:00,37831.57158331062,46912.91904815246
2025-04-17 16:00:00,49158.023884560476,55017.348003659674
2025-04-17 17:00:00,53041.55406818695,45894.95388934054
2025-04-17 18:00:00,42732.6946189736,42151.25928591555
2025-04-17 19:00:00,52140.23467100975,44341.49191012791
2025-04-17 20:00:00,42687.820891787516,48442.86626158393
2025-04-17 21:00:00,43261.11728705355,34136.12985541847
2025-04-17 22:00:00,39078.442590819875,36556.063964737
2025-04-17 23:00:00,37056.320939827434,51880.842606054204
2025-04-18 00:00:00,43957.49221212177,45191.10790922732
2025-04-18 01:00:00,57040.412088041194,65311.36499317725
2025-04-18 02:00:00,51847.12476052937,54195.286074463686
2025-04-18 03:00:00,50164.69115979728,52234.99362899701
2025-04-18 04:00:00,45723.03974846523,52569.889701480955
2025-04-18 05:00:00,51381.016514655406,46965.10323872155
2025-04-18 06:00:00,44210.01691015574,54681.370427772585
2025-04-18 07:00:00,41586.32148591202,48052.9575884875
2025-04-18 08:00:00,52247.84299490773,51354.398856877706
2025-04-18 09:00:00,43458.18934398705,46563.61671914304
2025-04-18 10:00:00,39457.08666216561,58594.92665056056
2025-04-18 11:00:00,51453.87779311046,41803.2129850846
2025-04-18 12:00:00,37136.41681069322,30798.150548527905
2025-04-18 13:00:00,51109.880814908116,44351.814888487184
2025-04-18 14:00:00,51248.940907740325,61472.012146211
2025-04-18 15:00:00,37705.04327760494,55599.40246893514
2025-04-18 16:00:00,38250.59570605597,58553.723709823054
2025-04-18 17:00:00,58439.674433083164,49661.140026318615
2025-04-18 18:00:00,52975.77058306127,49677.47260233305
2025-04-18 19:00:00,51886.71226783106,43279.79674130493
2025-04-18 20:00:00,49730.13056843654,43683.88084793574
2025-04-18 21:00:00,53714.18576484004,48763.923543639525
2025-04-18 22:00:00,53714.01338709826,48683.71446345333
2025-04-18 23:00:00,41561.335382066485,47656.48511725527
2025-04-19 00:00:00,46479.368031584345,51056.9679184327
2025-04-19 01:00:00,44493.13791192114,44862.568861600914
2025-04-19 02:00:00,52587.249943950446,51914.94723180502
2025-04-19 03:00:00,49350.90089737348,59653.23692289006
2025-04-19 04:00:00,58120.11815174138,65691.33531795311
2025-04-19 05:00:00,50229.80193716854,42545.27711679836
2025-04-19 06:00:00,48294.05172196538,58870.25051259003
2025-04-19 07:00:00,54527.99523436549,55240.1859231526
2025-04-19 08:00:00,54606.43194573425,58840.7938973997
2025-04-19 09:00:00,57780.7107326951,65593.21402005428
2025-04-19 10:00:00,49637.06989001264,61432.38580902524
2025-04-19 11:00:00,64437.41829527654,38055.10581451193
2025-04-19 12:00:00,55399.94718205505,49205.17331188467
2025-04-19 13:00:00,64765.42595939005,41759.19290935991
2025-04-19 14:00:00,48684.862684796906,50680.94897427809
2025-04-19 15:00:00,66149.06971059319,66109.10399284013
2025-04-19 16:00:00,53720.843648290174,54573.632737958906
2025-04-19 17:00:00,39800.620303458636,49498.46338472054
2025-04-19 18:00:00,40381.80997578888,42198.940279171475
2025-04-19 19:00:00,45626.733293351484,45872.52878673991
2025-04-19 20:00:00,45531.1754085174,58127.77833832955
2025-04-19 21:00:00,50721.950905785045,41676.68846236782
2025-04-19 22:00:00,62067.68081722581,61548.256324142865
2025-04-19 23:00:00,50589.9403266283,55545.552087010525
2025-04-20 00:00:00,39947.27747660257,38717.8371750953
2025-04-20 01:00:00,51507.12048086229,61038.29724637235
2025-04-20 02:00:00,44782.784851980854,37275.29794510859
2025-04-20 03:00:00,45197.728030079816,34820.848669680236
2025-04-20 04:00:00,46510.60331909803,54014.7523003844
2025-04-20 05:00:00,45062.44160587789,56698.95710170984
2025-04-20 06:00:00,37637.034802181326,45956.33552990972
2025-04-20 07:00:00,48764.85386162813,42061.451621228465
2025-04-20 08:00:00,61926.652152278926,46853.7975158334
2025-04-20 09:00:00,54404.87984551868,51195.98960556343
2025-04-20 10:00:00,38486.55816648777,49510.839882027874
2025-04-20 11:00:00,27750.782596796504,42512.41004743717
2025-04-20 12:00:00,50640.72197047093,38000.265309513634
2025-04-20 13:00:00,52624.4868661056,45390.97994882005
2025-04-20 14:00:00,52606.3037325553,40057.311189058135
2025-04-20 15:00:00,48902.274617494775,52269.5087879174
2025-04-20 16:00:00,39715.188544399265,58288.82463476031
2025-04-20 17:00:00,61300.30377027369,43564.55570470495
2025-04-20 18:00:00,46996.28820555039,56387.798946113646
2025-04-20 19:00:00,43845.173402425185,62070.57459208823
2025-04-20 20:00:00,51951.79617350859,42487.294061515706
2025-04-20 21:00:00,43962.57807241174,51500.486692909224
2025-04-20 22:00:00,38937.90801834392,48669.47534549327
2025-04-20 23:00:00,44103.831150805985,38910.00625591214
2025-04-21 00:00:00,49938.752781601564,48507.92794725665
2025-04-21 01:00:00,58472.28654070277,44720.81718132766
2025-04-21 02:00:00,33565.750504918346,43862.929983447684
2025-04-21 03:00:00,51392.25332492344,46408.20783155847
2025-04-21 04:00:00,54727.25783750979,44089.92491589381
2025-04-21 05:00:00,51256.19501735209,59751.72908598285
2025-04-21 06:00:00,53081.20516732538,30856.144309421776
2025-04-21 07:00:00,59308.27047526355,40631.20047261974
2025-04-21 08:00:00,55537.88368555154,47811.90455643802
2025-04-21 09:00:00,44824.25316476923,41352.233032936674
2025-04-21 10:00:00,55652.39365145666,54321.73782689528
2025-04-21 11:00:00,49298.514024381555,50887.6885763767
2025-04-21 12:00:00,54273.28848260951,47306.54451761196
2025-04-21 13:00:00,38005.486179688996,49248.34452121639
2025-04-21 14:00:00,46603.4154045942,48047.38774302101
2025-04-21 15:00:00,52826.91814111943,39653.20462739376
2025-04-21 16:00:00,46984.70553345907,53858.84119979714
2025-04-21 17:00:00,52260.52520179232,38347.876339515744
2025-04-21 18:00:00,58741.13427880053,49334.690667922
2025-04-21 19:00:00,45815.934174654096,50459.159306024136
2025-04-21 20:00:00,55079.06536970262,44688.69480366416
2025-04-21 21:00:00,39773.99308315678,43810.48494152912
2025-04-21 22:00:00,54074.1249820672,43864.4777744413
2025-04-21 23:00:00,34940.31615598874,34439.15527186089
2025-04-22 00:00:00,49575.48615643466,63842.021431398054
2025-04-22 01:00:00,49319.82098860956,54454.69697891601
2025-04-22 02:00:00,61767.56434275119,50052.230351633465
2025-04-22 03:00:00,44114.549379042604,42541.43532358771
2025-04-22 04:00:00,32034.310026503874,47559.974547417434
2025-04-22 05:00:00,52199.43255132656,44570.91765099106
2025-04-22 06:00:00,39900.46835376366,62459.80548252198
2025-04-22 07:00:00,48484.60484035626,32629.808484977802
2025-04-22 08:00:00,42719.66696223908,36320.4089845171
2025-04-22 09:00:00,46350.10030876323,34796.00916502567
2025-04-22 10:00:00,30825.926260853914,55052.85399475056
2025-04-22 11:00:00,34159.60243324725,42502.80850345516
2025-04-22 12:00:00,51055.43639956607,52777.42382554184
2025-04-22 13:00:00,46839.40253231779,48232.939368423504
2025-04-22 14:00:00,38841.65962329383,56924.39682809406
2025-04-22 15:00:00,43581.3526076703,56188.99758857654
2025-04-22 16:00:00,51926.25655687815,49985.57126721868
2025-04-22 17:00:00,45778.039704886025,56195.18182932023
2025-04-22 18:00:00,51477.1787189743,38983.82774262985
2025-04-22 19:00:00,40993.666356185604,29740.23357085872
2025-04-22 20:00:00,52388.90863510036,52030.377423214944
2025-04-22 21:00:00,46088.10637849161,47989.422186671196
2025-04-22 22:00:00,51055.029688242445,41758.24097559372
2025-04-22 23:00:00,50333.81500156075,46498.62742765869
2025-04-23 00:00:00,44768.799677146286,33233.1328149905
2025-04-23 01:00:00,45158.855155876634,42544.0676855224
2025-04-23 02:00:00,46788.17861574089,60293.698165002985
2025-04-23 03:00:00,53463.354610261624,55500.26412199369
2025-04-23 04:00:00,61821.82921412642,55939.08083584385
2025-04-23 05:00:00,41688.32829027224,45565.62348689602
2025-04-23 06:00:00,55734.6425710503,53725.95352302758
2025-04-23 07:00:00,45885.93481582144,61083.93097200577
2025-04-23 08:00:00,47169.84853591896,56988.66346202034
2025-04-23 09:00:00,50275.491944877955,54920.91339450255
2025-04-23 10:00:00,44377.96312665064,28014.442089330045
2025-04-23 11:00:00,45130.56333299888,53922.08254313296
2025-04-23 12:00:00,62968.93908778326,46373.12765540952
2025-04-23 13:00:00,48674.53972897538,40125.3074209614
2025-04-23 14:00:00,51965.7420843423,53945.77177709013
2025-04-23 15:00:00,62558.76226997263,49109.13750639232
2025-04-23 16:00:00,62311.13050909866,52434.90892110548
2025-04-23 17:00:00,46588.85239349009,43215.273392688105
2025-04-23 18:00:00,41794.307045249574,36623.09821700449
2025-04-23 19:00:00,39405.649073015506,65252.03669979703
