interval_start,interval_end,node_id,node_name,zone,lmp,energy_component,congestion_component,loss_component
2024-06-19T23:00:00,2024-06-20T00:00:00,LZ_WEST,West Load Zone,WEST,21.6528,19.4251,2.0339,0.1937
2024-06-19T23:00:00,2024-06-20T00:00:00,LZ_SOUTH,South Load Zone,SOUTH,29.9673,31.3589,-1.768,0.3764
2024-06-19T23:00:00,2024-06-20T00:00:00,BUS_SABINE,Sabine Bus,EAST,37.5023,38.8736,-1.8385,0.4671
2024-06-19T23:00:00,2024-06-20T00:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,23.428,24.5495,-1.3043,0.1828
2024-06-20T00:00:00,2024-06-20T01:00:00,HB_HOUSTON,Houston Hub,SOUTH,34.7169,34.1037,0.2438,0.3694
2024-06-20T00:00:00,2024-06-20T01:00:00,HB_NORTH,North Hub,NORTH,12.9912,13.0958,-0.1851,0.0805
2024-06-20T00:00:00,2024-06-20T01:00:00,HB_WEST,West Hub,WEST,26.5429,28.8649,-2.4786,0.1565
2024-06-20T00:00:00,2024-06-20T01:00:00,HB_SOUTH,South Hub,SOUTH,22.1198,18.8008,3.002,0.3169
2024-06-20T00:00:00,2024-06-20T01:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,33.2622,32.4137,0.5549,0.2936
2024-06-20T00:00:00,2024-06-20T01:00:00,LZ_NORTH,North Load Zone,NORTH,30.0949,30.1243,-0.4309,0.4015
2024-06-20T00:00:00,2024-06-20T01:00:00,LZ_WEST,West Load Zone,WEST,28.0732,30.9248,-3.2436,0.3921
2024-06-20T00:00:00,2024-06-20T01:00:00,LZ_SOUTH,South Load Zone,SOUTH,19.245,14.0471,5.0512,0.1467
2024-06-20T00:00:00,2024-06-20T01:00:00,BUS_SABINE,Sabine Bus,EAST,30.906,29.2768,1.1753,0.4539
2024-06-20T00:00:00,2024-06-20T01:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,23.0863,26.0422,-3.2175,0.2615
2024-06-20T01:00:00,2024-06-20T02:00:00,HB_HOUSTON,Houston Hub,SOUTH,22.8806,25.709,-3.1118,0.2834
2024-06-20T01:00:00,2024-06-20T02:00:00,HB_NORTH,North Hub,NORTH,24.1477,15.4184,8.5465,0.1828
2024-06-20T01:00:00,2024-06-20T02:00:00,HB_WEST,West Hub,WEST,11.1555,15.8513,-4.8406,0.1448
2024-06-20T01:00:00,2024-06-20T02:00:00,HB_SOUTH,South Hub,SOUTH,33.5964,31.7923,1.3907,0.4133
2024-06-20T01:00:00,2024-06-20T02:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,27.0138,26.5089,0.2091,0.2958
2024-06-20T01:00:00,2024-06-20T02:00:00,LZ_NORTH,North Load Zone,NORTH,20.9369,20.5313,0.2966,0.1091
2024-06-20T01:00:00,2024-06-20T02:00:00,LZ_WEST,West Load Zone,WEST,33.1107,29.3741,3.5074,0.2292
2024-06-20T01:00:00,2024-06-20T02:00:00,LZ_SOUTH,South Load Zone,SOUTH,29.5374,26.3007,2.9929,0.2438
2024-06-20T01:00:00,2024-06-20T02:00:00,BUS_SABINE,Sabine Bus,EAST,44.0872,38.047,5.5243,0.5159
2024-06-20T01:00:00,2024-06-20T02:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,43.7515,43.3273,0.0824,0.3418
2024-06-20T02:00:00,2024-06-20T03:00:00,HB_HOUSTON,Houston Hub,SOUTH,34.4292,36.4806,-2.3136,0.2622
2024-06-20T02:00:00,2024-06-20T03:00:00,HB_NORTH,North Hub,NORTH,33.0443,34.9895,-2.3736,0.4285
2024-06-20T02:00:00,2024-06-20T03:00:00,HB_WEST,West Hub,WEST,18.7493,17.9794,0.6101,0.1598
2024-06-20T02:00:00,2024-06-20T03:00:00,HB_SOUTH,South Hub,SOUTH,31.0941,28.2249,2.6076,0.2617
2024-06-20T02:00:00,2024-06-20T03:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,37.0751,35.5597,1.027,0.4884
2024-06-20T02:00:00,2024-06-20T03:00:00,LZ_NORTH,North Load Zone,NORTH,28.3641,27.4649,0.7323,0.1669
2024-06-20T02:00:00,2024-06-20T03:00:00,LZ_WEST,West Load Zone,WEST,14.0314,15.316,-1.4758,0.1913
2024-06-20T02:00:00,2024-06-20T03:00:00,LZ_SOUTH,South Load Zone,SOUTH,30.552,29.5008,0.8957,0.1555
2024-06-20T02:00:00,2024-06-20T03:00:00,BUS_SABINE,Sabine Bus,EAST,27.8047,29.4746,-2.078,0.4081
2024-06-20T02:00:00,2024-06-20T03:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,29.6717,28.1179,1.2627,0.2912
2024-06-20T03:00:00,2024-06-20T04:00:00,HB_HOUSTON,Houston Hub,SOUTH,49.4273,48.7861,0.1267,0.5146
2024-06-20T03:00:00,2024-06-20T04:00:00,HB_NORTH,North Hub,NORTH,30.1626,32.6723,-2.7432,0.2334
2024-06-20T03:00:00,2024-06-20T04:00:00,HB_WEST,West Hub,WEST,39.2663,43.5408,-4.7446,0.4701
2024-06-20T03:00:00,2024-06-20T04:00:00,HB_SOUTH,South Hub,SOUTH,27.9601,26.5044,1.2735,0.1821
2024-06-20T03:00:00,2024-06-20T04:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,38.9177,36.0767,2.377,0.464
2024-06-20T03:00:00,2024-06-20T04:00:00,LZ_NORTH,North Load Zone,NORTH,40.7747,36.5573,3.8143,0.4031
2024-06-20T03:00:00,2024-06-20T04:00:00,LZ_WEST,West Load Zone,WEST,48.3009,49.84,-1.9005,0.3614
2024-06-20T03:00:00,2024-06-20T04:00:00,LZ_SOUTH,South Load Zone,SOUTH,32.4089,31.1922,0.9745,0.2422
2024-06-20T03:00:00,2024-06-20T04:00:00,BUS_SABINE,Sabine Bus,EAST,42.8893,39.7393,2.5427,0.6073
2024-06-20T03:00:00,2024-06-20T04:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,30.322,28.8362,1.0667,0.4191
2024-06-20T04:00:00,2024-06-20T05:00:00,HB_HOUSTON,Houston Hub,SOUTH,40.6708,37.1997,3.0609,0.4102
2024-06-20T04:00:00,2024-06-20T05:00:00,HB_NORTH,North Hub,NORTH,48.6454,45.2759,2.9838,0.3857
2024-06-20T04:00:00,2024-06-20T05:00:00,HB_WEST,West Hub,WEST,14.7103,9.2929,5.2496,0.1677
2024-06-20T04:00:00,2024-06-20T05:00:00,HB_SOUTH,South Hub,SOUTH,34.1044,33.0437,0.6562,0.4045
2024-06-20T04:00:00,2024-06-20T05:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,47.0869,46.9439,-0.3783,0.5213
2024-06-20T04:00:00,2024-06-20T05:00:00,LZ_NORTH,North Load Zone,NORTH,41.6247,40.1473,1.0956,0.3817
2024-06-20T04:00:00,2024-06-20T05:00:00,LZ_WEST,West Load Zone,WEST,31.0647,25.7369,5.1237,0.2041
2024-06-20T04:00:00,2024-06-20T05:00:00,LZ_SOUTH,South Load Zone,SOUTH,49.1636,52.0857,-3.6027,0.6807
2024-06-20T04:00:00,2024-06-20T05:00:00,BUS_SABINE,Sabine Bus,EAST,41.289,39.4214,1.2632,0.6044
2024-06-20T04:00:00,2024-06-20T05:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,52.7337,52.2173,0.1314,0.3849
2024-06-20T05:00:00,2024-06-20T06:00:00,HB_HOUSTON,Houston Hub,SOUTH,39.887,44.5904,-5.1606,0.4572
2024-06-20T05:00:00,2024-06-20T06:00:00,HB_NORTH,North Hub,NORTH,46.303,44.117,1.8659,0.3201
2024-06-20T05:00:00,2024-06-20T06:00:00,HB_WEST,West Hub,WEST,21.2564,17.0955,3.9035,0.2575
2024-06-20T05:00:00,2024-06-20T06:00:00,HB_SOUTH,South Hub,SOUTH,46.0313,44.2179,1.3761,0.4374
2024-06-20T05:00:00,2024-06-20T06:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,50.9482,50.4642,0.2082,0.2757
2024-06-20T05:00:00,2024-06-20T06:00:00,LZ_NORTH,North Load Zone,NORTH,48.1987,43.48,4.3708,0.3478
2024-06-20T05:00:00,2024-06-20T06:00:00,LZ_WEST,West Load Zone,WEST,48.6231,43.8378,4.1554,0.6299
2024-06-20T05:00:00,2024-06-20T06:00:00,LZ_SOUTH,South Load Zone,SOUTH,36.4725,41.6428,-5.3876,0.2173
2024-06-20T05:00:00,2024-06-20T06:00:00,BUS_SABINE,Sabine Bus,EAST,53.0957,52.0978,0.2981,0.6997
2024-06-20T05:00:00,2024-06-20T06:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,49.6081,46.4619,2.6314,0.5148
2024-06-20T06:00:00,2024-06-20T07:00:00,HB_HOUSTON,Houston Hub,SOUTH,65.4444,69.4337,-4.4619,0.4726
2024-06-20T06:00:00,2024-06-20T07:00:00,HB_NORTH,North Hub,NORTH,37.3505,37.6437,-0.8215,0.5283
2024-06-20T06:00:00,2024-06-20T07:00:00,HB_WEST,West Hub,WEST,34.7538,36.7671,-2.2545,0.2412
2024-06-20T06:00:00,2024-06-20T07:00:00,HB_SOUTH,South Hub,SOUTH,54.3958,52.1012,1.5411,0.7535
2024-06-20T06:00:00,2024-06-20T07:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,57.5522,59.3357,-2.3845,0.6009
2024-06-20T06:00:00,2024-06-20T07:00:00,LZ_NORTH,North Load Zone,NORTH,57.0939,54.7318,1.9282,0.434
2024-06-20T06:00:00,2024-06-20T07:00:00,LZ_WEST,West Load Zone,WEST,55.4336,53.3538,1.3573,0.7226
2024-06-20T06:00:00,2024-06-20T07:00:00,LZ_SOUTH,South Load Zone,SOUTH,57.1699,56.2471,0.3932,0.5296
2024-06-20T06:00:00,2024-06-20T07:00:00,BUS_SABINE,Sabine Bus,EAST,33.5675,33.276,-0.0039,0.2954
2024-06-20T06:00:00,2024-06-20T07:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,56.9415,55.0113,1.1042,0.826
2024-06-20T07:00:00,2024-06-20T08:00:00,HB_HOUSTON,Houston Hub,SOUTH,38.388,33.327,4.8019,0.259
2024-06-20T07:00:00,2024-06-20T08:00:00,HB_NORTH,North Hub,NORTH,63.5653,58.2418,4.6913,0.6321
2024-06-20T07:00:00,2024-06-20T08:00:00,HB_WEST,West Hub,WEST,40.9477,41.5842,-1.2233,0.5868
2024-06-20T07:00:00,2024-06-20T08:00:00,HB_SOUTH,South Hub,SOUTH,57.3184,56.9416,-0.3579,0.7347
2024-06-20T07:00:00,2024-06-20T08:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,58.175,57.3995,-0.0728,0.8484
2024-06-20T07:00:00,2024-06-20T08:00:00,LZ_NORTH,North Load Zone,NORTH,43.4307,40.8844,1.9197,0.6266
2024-06-20T07:00:00,2024-06-20T08:00:00,LZ_WEST,West Load Zone,WEST,54.8737,56.7595,-2.6844,0.7987
2024-06-20T07:00:00,2024-06-20T08:00:00,LZ_SOUTH,South Load Zone,SOUTH,55.6689,54.4794,0.7502,0.4393
2024-06-20T07:00:00,2024-06-20T08:00:00,BUS_SABINE,Sabine Bus,EAST,74.158,70.3141,2.8131,1.0308
2024-06-20T07:00:00,2024-06-20T08:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,42.0631,41.5887,0.098,0.3763
2024-06-20T08:00:00,2024-06-20T09:00:00,HB_HOUSTON,Houston Hub,SOUTH,58.2467,63.9438,-6.0258,0.3287
2024-06-20T08:00:00,2024-06-20T09:00:00,HB_NORTH,North Hub,NORTH,47.3515,48.4335,-1.6231,0.541
2024-06-20T08:00:00,2024-06-20T09:00:00,HB_WEST,West Hub,WEST,55.534,48.0995,6.8619,0.5725
2024-06-20T08:00:00,2024-06-20T09:00:00,HB_SOUTH,South Hub,SOUTH,50.7204,48.5446,1.4248,0.751
2024-06-20T08:00:00,2024-06-20T09:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,59.7182,55.2551,3.7089,0.7541
2024-06-20T08:00:00,2024-06-20T09:00:00,LZ_NORTH,North Load Zone,NORTH,43.8302,45.1222,-1.92,0.628
2024-06-20T08:00:00,2024-06-20T09:00:00,LZ_WEST,West Load Zone,WEST,59.2396,57.8027,0.5756,0.8612
2024-06-20T08:00:00,2024-06-20T09:00:00,LZ_SOUTH,South Load Zone,SOUTH,52.2732,51.3787,0.3585,0.536
2024-06-20T08:00:00,2024-06-20T09:00:00,BUS_SABINE,Sabine Bus,EAST,60.8359,60.6169,-0.2054,0.4244
2024-06-20T08:00:00,2024-06-20T09:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,68.5152,67.292,0.4676,0.7556
2024-06-20T09:00:00,2024-06-20T10:00:00,HB_HOUSTON,Houston Hub,SOUTH,67.4026,67.2272,-0.1967,0.3721
2024-06-20T09:00:00,2024-06-20T10:00:00,HB_NORTH,North Hub,NORTH,68.0415,71.4926,-4.0574,0.6064
2024-06-20T09:00:00,2024-06-20T10:00:00,HB_WEST,West Hub,WEST,48.8163,48.0581,0.5105,0.2476
2024-06-20T09:00:00,2024-06-20T10:00:00,HB_SOUTH,South Hub,SOUTH,65.7652,61.3377,3.9115,0.516
2024-06-20T09:00:00,2024-06-20T10:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,57.3384,51.0738,5.466,0.7986
2024-06-20T09:00:00,2024-06-20T10:00:00,LZ_NORTH,North Load Zone,NORTH,51.3947,49.7101,1.153,0.5316
2024-06-20T09:00:00,2024-06-20T10:00:00,LZ_WEST,West Load Zone,WEST,55.8098,55.743,-0.3412,0.408
2024-06-20T09:00:00,2024-06-20T10:00:00,LZ_SOUTH,South Load Zone,SOUTH,51.0473,49.4589,0.879,0.7094
2024-06-20T09:00:00,2024-06-20T10:00:00,BUS_SABINE,Sabine Bus,EAST,70.542,70.686,-0.6429,0.4989
2024-06-20T09:00:00,2024-06-20T10:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,66.4449,63.1852,2.4763,0.7834
2024-06-20T10:00:00,2024-06-20T11:00:00,HB_HOUSTON,Houston Hub,SOUTH,74.971,75.167,-0.5987,0.4027
2024-06-20T10:00:00,2024-06-20T11:00:00,HB_NORTH,North Hub,NORTH,59.5692,54.588,4.2806,0.7005
2024-06-20T10:00:00,2024-06-20T11:00:00,HB_WEST,West Hub,WEST,34.3761,36.2013,-2.3041,0.4788
2024-06-20T10:00:00,2024-06-20T11:00:00,HB_SOUTH,South Hub,SOUTH,46.4737,45.6881,0.4177,0.3679
2024-06-20T10:00:00,2024-06-20T11:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,57.0052,59.2484,-2.7572,0.5141
2024-06-20T10:00:00,2024-06-20T11:00:00,LZ_NORTH,North Load Zone,NORTH,58.9506,54.6233,3.7646,0.5627
2024-06-20T10:00:00,2024-06-20T11:00:00,LZ_WEST,West Load Zone,WEST,71.6256,69.7207,1.0962,0.8088
2024-06-20T10:00:00,2024-06-20T11:00:00,LZ_SOUTH,South Load Zone,SOUTH,65.4047,66.0582,-1.623,0.9695
2024-06-20T10:00:00,2024-06-20T11:00:00,BUS_SABINE,Sabine Bus,EAST,64.6651,66.0508,-2.0961,0.7104
2024-06-20T10:00:00,2024-06-20T11:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,53.9939,54.0325,-0.4978,0.4592
2024-06-20T11:00:00,2024-06-20T12:00:00,HB_HOUSTON,Houston Hub,SOUTH,80.974,80.6409,-0.5967,0.9298
2024-06-20T11:00:00,2024-06-20T12:00:00,HB_NORTH,North Hub,NORTH,61.1292,53.8995,6.5914,0.6383
2024-06-20T11:00:00,2024-06-20T12:00:00,HB_WEST,West Hub,WEST,47.1628,47.6207,-0.7001,0.2422
2024-06-20T11:00:00,2024-06-20T12:00:00,HB_SOUTH,South Hub,SOUTH,63.8052,67.8395,-4.9718,0.9375
2024-06-20T11:00:00,2024-06-20T12:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,62.5182,62.76,-0.6721,0.4303
2024-06-20T11:00:00,2024-06-20T12:00:00,LZ_NORTH,North Load Zone,NORTH,60.2999,59.0381,0.5803,0.6815
2024-06-20T11:00:00,2024-06-20T12:00:00,LZ_WEST,West Load Zone,WEST,69.5672,67.9561,1.011,0.6001
2024-06-20T11:00:00,2024-06-20T12:00:00,LZ_SOUTH,South Load Zone,SOUTH,56.4654,57.871,-1.8476,0.442
2024-06-20T11:00:00,2024-06-20T12:00:00,BUS_SABINE,Sabine Bus,EAST,70.8023,68.5699,1.4016,0.8307
2024-06-20T11:00:00,2024-06-20T12:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,59.0148,59.7937,-1.1421,0.3633
2024-06-20T12:00:00,2024-06-20T13:00:00,HB_HOUSTON,Houston Hub,SOUTH,77.0664,75.0799,1.5313,0.4552
2024-06-20T12:00:00,2024-06-20T13:00:00,HB_NORTH,North Hub,NORTH,61.0616,61.5476,-1.3539,0.8679
2024-06-20T12:00:00,2024-06-20T13:00:00,HB_WEST,West Hub,WEST,56.3122,53.6942,1.8583,0.7598
2024-06-20T12:00:00,2024-06-20T13:00:00,HB_SOUTH,South Hub,SOUTH,43.5211,39.4524,3.4988,0.5699
2024-06-20T12:00:00,2024-06-20T13:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,55.9498,52.4939,3.0603,0.3956
2024-06-20T12:00:00,2024-06-20T13:00:00,LZ_NORTH,North Load Zone,NORTH,78.1644,77.9918,-0.3202,0.4928
2024-06-20T12:00:00,2024-06-20T13:00:00,LZ_WEST,West Load Zone,WEST,53.469,49.3319,3.7485,0.3886
2024-06-20T12:00:00,2024-06-20T13:00:00,LZ_SOUTH,South Load Zone,SOUTH,67.6443,66.3743,0.8963,0.3737
2024-06-20T12:00:00,2024-06-20T13:00:00,BUS_SABINE,Sabine Bus,EAST,58.7232,58.9296,-0.5375,0.3311
2024-06-20T12:00:00,2024-06-20T13:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,72.4967,70.018,1.6797,0.799
2024-06-20T13:00:00,2024-06-20T14:00:00,HB_HOUSTON,Houston Hub,SOUTH,63.428,63.8171,-1.2906,0.9015
2024-06-20T13:00:00,2024-06-20T14:00:00,HB_NORTH,North Hub,NORTH,64.4964,61.3957,2.7071,0.3935
2024-06-20T13:00:00,2024-06-20T14:00:00,HB_WEST,West Hub,WEST,49.238,52.3556,-3.3781,0.2604
2024-06-20T13:00:00,2024-06-20T14:00:00,HB_SOUTH,South Hub,SOUTH,79.7311,76.4756,2.8476,0.4079
2024-06-20T13:00:00,2024-06-20T14:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,71.817,75.4544,-4.2354,0.598
2024-06-20T13:00:00,2024-06-20T14:00:00,LZ_NORTH,North Load Zone,NORTH,66.4123,71.2425,-5.3169,0.4866
2024-06-20T13:00:00,2024-06-20T14:00:00,LZ_WEST,West Load Zone,WEST,55.4454,50.4106,4.2044,0.8304
2024-06-20T13:00:00,2024-06-20T14:00:00,LZ_SOUTH,South Load Zone,SOUTH,59.4281,56.6884,2.1622,0.5775
2024-06-20T13:00:00,2024-06-20T14:00:00,BUS_SABINE,Sabine Bus,EAST,57.4989,55.8991,1.1743,0.4254
2024-06-20T13:00:00,2024-06-20T14:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,68.7933,68.8987,-0.5772,0.4717
2024-06-20T14:00:00,2024-06-20T15:00:00,HB_HOUSTON,Houston Hub,SOUTH,116.8392,116.9662,-1.5958,1.4688
2024-06-20T14:00:00,2024-06-20T15:00:00,HB_NORTH,North Hub,NORTH,99.4213,98.35,0.1796,0.8917
2024-06-20T14:00:00,2024-06-20T15:00:00,HB_WEST,West Hub,WEST,89.136,85.7488,2.7913,0.5959
2024-06-20T14:00:00,2024-06-20T15:00:00,HB_SOUTH,South Hub,SOUTH,84.7906,87.8769,-3.8209,0.7346
2024-06-20T14:00:00,2024-06-20T15:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,94.8526,93.2151,1.0863,0.5512
2024-06-20T14:00:00,2024-06-20T15:00:00,LZ_NORTH,North Load Zone,NORTH,102.2646,100.4192,0.8526,0.9928
2024-06-20T14:00:00,2024-06-20T15:00:00,LZ_WEST,West Load Zone,WEST,97.8012,97.1665,0.02,0.6147
2024-06-20T14:00:00,2024-06-20T15:00:00,LZ_SOUTH,South Load Zone,SOUTH,90.9088,89.4944,0.1144,1.3
2024-06-20T14:00:00,2024-06-20T15:00:00,BUS_SABINE,Sabine Bus,EAST,114.0766,115.497,-2.8674,1.447
2024-06-20T14:00:00,2024-06-20T15:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,115.0476,106.6736,7.4353,0.9387
2024-06-20T15:00:00,2024-06-20T16:00:00,HB_HOUSTON,Houston Hub,SOUTH,88.4059,85.95,1.4618,0.9941
2024-06-20T15:00:00,2024-06-20T16:00:00,HB_NORTH,North Hub,NORTH,115.9989,118.3791,-3.6501,1.2699
2024-06-20T15:00:00,2024-06-20T16:00:00,HB_WEST,West Hub,WEST,88.8301,90.6996,-2.961,1.0915
2024-06-20T15:00:00,2024-06-20T16:00:00,HB_SOUTH,South Hub,SOUTH,102.9933,102.5217,-1.0431,1.5148
2024-06-20T15:00:00,2024-06-20T16:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,92.4039,84.9888,6.8665,0.5485
2024-06-20T15:00:00,2024-06-20T16:00:00,LZ_NORTH,North Load Zone,NORTH,99.9876,94.5687,4.803,0.6159
2024-06-20T15:00:00,2024-06-20T16:00:00,LZ_WEST,West Load Zone,WEST,96.7907,90.7672,5.2378,0.7857
2024-06-20T15:00:00,2024-06-20T16:00:00,LZ_SOUTH,South Load Zone,SOUTH,96.1443,93.3343,1.9288,0.8811
2024-06-20T15:00:00,2024-06-20T16:00:00,BUS_SABINE,Sabine Bus,EAST,111.6019,104.0268,6.5219,1.0532
2024-06-20T15:00:00,2024-06-20T16:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,108.6186,108.7321,-1.5707,1.4572
2024-06-20T16:00:00,2024-06-20T17:00:00,HB_HOUSTON,Houston Hub,SOUTH,101.6788,101.5514,-1.2874,1.4147
2024-06-20T16:00:00,2024-06-20T17:00:00,HB_NORTH,North Hub,NORTH,105.6861,104.516,0.0106,1.1595
2024-06-20T16:00:00,2024-06-20T17:00:00,HB_WEST,West Hub,WEST,80.3706,72.7513,6.6913,0.928
2024-06-20T16:00:00,2024-06-20T17:00:00,HB_SOUTH,South Hub,SOUTH,88.7061,88.4447,-0.9046,1.1659
2024-06-20T16:00:00,2024-06-20T17:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,97.8179,96.8667,0.3426,0.6087
2024-06-20T16:00:00,2024-06-20T17:00:00,LZ_NORTH,North Load Zone,NORTH,100.9334,100.0914,-0.1601,1.0022
2024-06-20T16:00:00,2024-06-20T17:00:00,LZ_WEST,West Load Zone,WEST,100.036,100.3777,-0.8709,0.5291
2024-06-20T16:00:00,2024-06-20T17:00:00,LZ_SOUTH,South Load Zone,SOUTH,106.6652,103.4433,2.6494,0.5725
2024-06-20T16:00:00,2024-06-20T17:00:00,BUS_SABINE,Sabine Bus,EAST,100.1153,98.4511,0.9418,0.7225
2024-06-20T16:00:00,2024-06-20T17:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,114.105,108.8289,3.985,1.2911
2024-06-20T17:00:00,2024-06-20T18:00:00,HB_HOUSTON,Houston Hub,SOUTH,93.4951,95.6741,-2.6741,0.4952
2024-06-20T17:00:00,2024-06-20T18:00:00,HB_NORTH,North Hub,NORTH,93.9243,90.2806,2.6226,1.0211
2024-06-20T17:00:00,2024-06-20T18:00:00,HB_WEST,West Hub,WEST,74.113,69.0821,4.468,0.5629
2024-06-20T17:00:00,2024-06-20T18:00:00,HB_SOUTH,South Hub,SOUTH,103.8755,101.9188,0.7458,1.2109
2024-06-20T17:00:00,2024-06-20T18:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,104.7134,108.7777,-5.5418,1.4774
2024-06-20T17:00:00,2024-06-20T18:00:00,LZ_NORTH,North Load Zone,NORTH,92.6085,90.2453,1.5308,0.8324
2024-06-20T17:00:00,2024-06-20T18:00:00,LZ_WEST,West Load Zone,WEST,109.5534,106.2872,2.239,1.0273
2024-06-20T17:00:00,2024-06-20T18:00:00,LZ_SOUTH,South Load Zone,SOUTH,95.607,96.3907,-1.5399,0.7562
2024-06-20T17:00:00,2024-06-20T18:00:00,BUS_SABINE,Sabine Bus,EAST,104.5143,98.9643,4.2307,1.3193
2024-06-20T17:00:00,2024-06-20T18:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,103.1872,95.2034,6.738,1.2458
2024-06-20T18:00:00,2024-06-20T19:00:00,HB_HOUSTON,Houston Hub,SOUTH,102.7959,106.7933,-4.772,0.7745
2024-06-20T18:00:00,2024-06-20T19:00:00,HB_NORTH,North Hub,NORTH,96.4373,95.6975,-0.0236,0.7634
2024-06-20T18:00:00,2024-06-20T19:00:00,HB_WEST,West Hub,WEST,72.6551,70.1349,1.9573,0.5629
2024-06-20T18:00:00,2024-06-20T19:00:00,HB_SOUTH,South Hub,SOUTH,89.5321,90.5639,-1.6843,0.6525
2024-06-20T18:00:00,2024-06-20T19:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,95.7926,98.0547,-3.598,1.3359
2024-06-20T18:00:00,2024-06-20T19:00:00,LZ_NORTH,North Load Zone,NORTH,92.5218,93.0419,-1.0506,0.5304
2024-06-20T18:00:00,2024-06-20T19:00:00,LZ_WEST,West Load Zone,WEST,105.2704,101.2442,3.2243,0.8019
2024-06-20T18:00:00,2024-06-20T19:00:00,LZ_SOUTH,South Load Zone,SOUTH,98.5547,95.9018,1.2247,1.4283
2024-06-20T18:00:00,2024-06-20T19:00:00,BUS_SABINE,Sabine Bus,EAST,87.3097,88.1741,-1.596,0.7316
2024-06-20T18:00:00,2024-06-20T19:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,93.2936,90.2312,1.9527,1.1097
2024-06-20T19:00:00,2024-06-20T20:00:00,HB_HOUSTON,Houston Hub,SOUTH,86.5094,84.2751,1.0703,1.164
2024-06-20T19:00:00,2024-06-20T20:00:00,HB_NORTH,North Hub,NORTH,76.5916,75.8657,0.0942,0.6317
2024-06-20T19:00:00,2024-06-20T20:00:00,HB_WEST,West Hub,WEST,75.4122,76.5043,-2.183,1.0909
2024-06-20T19:00:00,2024-06-20T20:00:00,HB_SOUTH,South Hub,SOUTH,85.0823,86.3643,-2.3816,1.0997
2024-06-20T19:00:00,2024-06-20T20:00:00,LZ_HOUSTON,Houston Load Zone,SOUTH,87.092,86.3276,0.0471,0.7173
2024-06-20T19:00:00,2024-06-20T20:00:00,LZ_NORTH,North Load Zone,NORTH,86.6238,86.8546,-1.2625,1.0317
2024-06-20T19:00:00,2024-06-20T20:00:00,LZ_WEST,West Load Zone,WEST,90.142,80.6653,8.1891,1.2876
2024-06-20T19:00:00,2024-06-20T20:00:00,LZ_SOUTH,South Load Zone,SOUTH,89.5161,87.1644,1.3005,1.0512
2024-06-20T19:00:00,2024-06-20T20:00:00,BUS_SABINE,Sabine Bus,EAST,82.3324,85.2244,-3.8247,0.9326
2024-06-20T19:00:00,2024-06-20T20:00:00,BUS_BRAZOS,Brazos Valley Bus,SOUTH,85.0537,84.6697,-0.4634,0.8474
2024-06-20T20:00:00,2024-06-20T21:00:00,HB_HOUSTON,Houston Hub,SOUTH,35.6649,37.903,-2.6444,0.4062
2024-06-20T20:00:00,2024-06-20T21:00:00,HB_NORTH,North Hub,NORTH,30.3213,30.8329,-0.8707,0.3592
